unique_key,created_date,closed_date,complaint_type,borough,agency,status,time_to_close_days,date,tmin,tmax,precipitation,wind,temp_avg,rainy_day
INC504747,2023-09-26 23:29:00,2023-10-01 23:29:00,Derelict Vehicle,QUEENS,NYC 311,Closed,5,2023-09-26,12.5,29.2,1.65,18.0,20.85,1
INC504748,2023-08-08 04:41:00,2023-08-18 04:41:00,Water System,STATEN ISLAND,DEP,Closed,10,2023-08-08,2.0,6.4,1.37,11.1,4.2,1
INC504749,2023-07-21 16:21:00,2023-07-22 16:21:00,Water System,QUEENS,DOT,Closed,1,2023-07-21,5.2,23.9,0.33,1.2,14.549999999999999,1
INC504750,2023-05-21 14:06:00,2023-05-23 14:06:00,Illegal Parking,BRONX,DSNY,Closed,2,2023-05-21,8.0,0.9,0.0,15.6,4.45,0
INC504751,2023-03-28 21:15:00,2023-04-02 21:15:00,Street Light Condition,BRONX,DOT,Open,5,2023-03-28,15.7,16.5,0.0,3.9,16.1,0
INC504752,2023-12-20 09:34:00,2023-12-25 09:34:00,Heat,BRONX,DOT,Closed,5,2023-12-20,0.9,27.4,0.0,8.1,14.149999999999999,0
INC504753,2023-01-02 12:35:00,2023-01-02 12:35:00,Street Light Condition,BROOKLYN,NYPD,Closed,0,2023-01-02,5.4,14.8,1.32,11.0,10.100000000000001,1
INC504754,2023-01-17 05:13:00,2023-01-22 05:13:00,Noise - Residential,QUEENS,NYC 311,Open,5,2023-01-17,17.2,23.2,0.45,20.0,20.2,1
INC504755,2023-06-01 01:25:00,2023-06-01 01:25:00,Noise - Residential,MANHATTAN,DEP,Open,0,2023-06-01,-1.4,0.9,0.04,6.5,-0.24999999999999994,0
INC504756,2023-08-17 01:29:00,2023-08-17 01:29:00,Water System,QUEENS,DOT,Pending,0,2023-08-17,14.6,12.4,0.4,12.2,13.5,1
INC504757,2023-01-31 07:44:00,2023-02-01 07:44:00,Blocked Driveway,BROOKLYN,DOT,Open,1,2023-01-31,9.4,21.5,0.0,18.0,15.45,0
INC504758,2023-05-23 11:37:00,2023-06-02 11:37:00,Noise - Residential,STATEN ISLAND,NYC 311,Closed,10,2023-05-23,10.2,0.2,0.0,1.7,5.199999999999999,0
INC504759,2023-11-10 21:59:00,2023-11-15 21:59:00,Street Condition,QUEENS,NYC 311,Open,5,2023-11-10,10.0,12.2,0.05,3.3,11.1,0
INC504760,2023-08-12 02:32:00,2023-08-26 02:32:00,Illegal Parking,QUEENS,DEP,Closed,14,2023-08-12,-3.2,29.9,0.0,18.2,13.35,0
INC504761,2023-11-29 11:40:00,2023-12-04 11:40:00,Noise - Residential,MANHATTAN,DSNY,Closed,5,2023-11-29,-2.2,17.4,1.66,4.0,7.6,1
INC504762,2023-03-20 21:12:00,2023-03-22 21:12:00,Heat,QUEENS,NYPD,Pending,2,2023-03-20,13.4,28.9,0.0,6.8,21.15,0
INC504763,2023-07-11 21:11:00,2023-07-14 21:11:00,Rodent,MANHATTAN,DEP,Closed,3,2023-07-11,-3.0,24.9,0.0,12.4,10.95,0
INC504764,2023-02-12 17:38:00,2023-02-19 17:38:00,Heat,QUEENS,NYC 311,Closed,7,2023-02-12,-4.8,13.9,0.0,15.0,4.550000000000001,0
INC504765,2023-01-01 11:08:00,2023-01-06 11:08:00,Blocked Driveway,STATEN ISLAND,DSNY,Closed,5,2023-01-01,-0.9,7.6,0.0,19.5,3.3499999999999996,0
INC504766,2023-04-07 16:17:00,2023-04-10 16:17:00,Illegal Parking,BROOKLYN,DOT,Closed,3,2023-04-07,-0.0,30.4,0.0,2.3,15.2,0
INC504767,2023-04-22 04:57:00,2023-04-27 04:57:00,Noise - Residential,QUEENS,DSNY,Closed,5,2023-04-22,15.6,6.4,0.0,20.0,11.0,0
INC504768,2023-10-20 07:24:00,2023-10-27 07:24:00,Noise - Residential,MANHATTAN,DOB,Open,7,2023-10-20,-2.7,12.2,1.12,11.5,4.75,1
INC504769,2023-02-25 03:00:00,2023-02-26 03:00:00,Street Condition,BRONX,NYC 311,Closed,1,2023-02-25,8.7,2.7,1.84,15.4,5.699999999999999,1
INC504770,2023-10-21 12:29:00,2023-10-23 12:29:00,Illegal Parking,QUEENS,DOB,Closed,2,2023-10-21,13.5,28.5,0.08,15.2,21.0,0
INC504771,2023-11-27 15:01:00,2023-12-02 15:01:00,Illegal Parking,BROOKLYN,NYC 311,Closed,5,2023-11-27,18.0,23.4,0.57,12.7,20.7,1
INC504772,2023-05-25 23:22:00,2023-06-01 23:22:00,Noise - Residential,MANHATTAN,DOB,Pending,7,2023-05-25,4.8,25.8,0.0,17.2,15.3,0
INC504773,2023-12-24 12:50:00,2023-12-29 12:50:00,Illegal Parking,MANHATTAN,DOT,Closed,5,2023-12-24,12.6,21.2,0.01,6.4,16.9,0
INC504774,2023-01-10 22:28:00,2023-01-12 22:28:00,Illegal Parking,QUEENS,NYPD,Closed,2,2023-01-10,7.0,21.1,0.15,2.2,14.05,0
INC504775,2023-01-19 23:35:00,2023-01-24 23:35:00,Heat,BROOKLYN,DOT,Open,5,2023-01-19,0.3,27.6,0.44,8.8,13.950000000000001,1
INC504776,2023-02-21 05:30:00,2023-02-22 05:30:00,Rodent,QUEENS,DOB,Pending,1,2023-02-21,11.3,17.1,0.0,14.8,14.200000000000001,0
INC504777,2023-02-04 10:32:00,2023-02-11 10:32:00,Derelict Vehicle,MANHATTAN,NYC 311,Closed,7,2023-02-04,-1.1,17.4,0.0,18.4,8.149999999999999,0
INC504778,2023-05-01 16:52:00,2023-05-02 16:52:00,Illegal Parking,STATEN ISLAND,DOB,Pending,1,2023-05-01,-3.9,30.6,0.0,5.6,13.350000000000001,0
INC504779,2023-02-07 21:27:00,2023-02-10 21:27:00,Street Light Condition,QUEENS,DSNY,Closed,3,2023-02-07,1.3,6.9,2.35,14.1,4.1000000000000005,1
INC504780,2023-04-07 10:30:00,2023-04-21 10:30:00,Street Condition,MANHATTAN,DOT,Closed,14,2023-04-07,-0.0,30.4,0.0,2.3,15.2,0
INC504781,2023-07-15 15:06:00,2023-07-25 15:06:00,Illegal Parking,BROOKLYN,NYC 311,Closed,10,2023-07-15,15.4,17.5,0.17,10.9,16.45,0
INC504782,2023-03-08 11:38:00,2023-03-08 11:38:00,Street Light Condition,QUEENS,NYC 311,Closed,0,2023-03-08,2.5,25.2,0.39,5.3,13.85,1
INC504783,2023-05-01 20:59:00,2023-05-15 20:59:00,Blocked Driveway,MANHATTAN,DOB,Open,14,2023-05-01,-3.9,30.6,0.0,5.6,13.350000000000001,0
INC504784,2023-02-10 11:10:00,2023-02-17 11:10:00,Water System,BRONX,DSNY,Closed,7,2023-02-10,-5.6,16.6,0.08,9.6,5.500000000000001,0
INC504785,2023-12-11 14:06:00,2023-12-11 14:06:00,Illegal Parking,BROOKLYN,NYC 311,Closed,0,2023-12-11,3.0,20.2,0.13,1.3,11.6,0
INC504786,2023-04-19 05:39:00,2023-04-22 05:39:00,Water System,BROOKLYN,DOT,Closed,3,2023-04-19,-1.8,10.1,0.0,17.4,4.1499999999999995,0
INC504787,2023-08-09 04:23:00,2023-08-09 04:23:00,Water System,BRONX,DSNY,Closed,0,2023-08-09,4.1,10.0,1.43,1.1,7.05,1
INC504788,2023-11-30 09:55:00,2023-12-01 09:55:00,Noise - Residential,QUEENS,DOT,Pending,1,2023-11-30,-0.6,10.4,0.28,10.2,4.9,1
INC504789,2023-01-01 12:33:00,2023-01-01 12:33:00,Noise - Residential,QUEENS,DOB,Open,0,2023-01-01,-0.9,7.6,0.0,19.5,3.3499999999999996,0
INC504790,2023-12-27 17:41:00,2023-12-29 17:41:00,Rodent,BROOKLYN,DSNY,Closed,2,2023-12-27,8.2,13.4,2.33,3.1,10.8,1
INC504791,2023-04-16 19:45:00,2023-04-18 19:45:00,Noise - Residential,BRONX,NYPD,Closed,2,2023-04-16,1.2,14.7,0.1,3.2,7.949999999999999,0
INC504792,2023-04-22 21:00:00,2023-05-02 21:00:00,Street Light Condition,STATEN ISLAND,DSNY,Closed,10,2023-04-22,15.6,6.4,0.0,20.0,11.0,0
INC504793,2023-04-29 03:11:00,2023-05-13 03:11:00,Heat,BROOKLYN,NYPD,Open,14,2023-04-29,13.1,15.7,0.0,17.8,14.399999999999999,0
INC504794,2023-09-08 06:33:00,2023-09-18 06:33:00,Noise - Residential,BRONX,DOT,Open,10,2023-09-08,18.0,2.0,0.0,15.9,10.0,0
INC504795,2023-11-10 21:46:00,2023-11-20 21:46:00,Illegal Parking,MANHATTAN,DEP,Closed,10,2023-11-10,10.0,12.2,0.05,3.3,11.1,0
INC504796,2023-11-10 00:33:00,2023-11-10 00:33:00,Street Light Condition,BROOKLYN,NYC 311,Closed,0,2023-11-10,10.0,12.2,0.05,3.3,11.1,0
INC504797,2023-12-31 17:46:00,2024-01-10 17:46:00,Noise - Residential,MANHATTAN,DSNY,Closed,10,2023-12-31,11.5,6.0,1.55,17.1,8.75,1
INC504798,2023-04-14 06:58:00,2023-04-19 06:58:00,Blocked Driveway,BRONX,DEP,Closed,5,2023-04-14,-4.2,25.7,0.0,10.1,10.75,0
INC504799,2023-12-28 09:22:00,2023-12-31 09:22:00,Noise - Residential,BRONX,DOT,Open,3,2023-12-28,9.3,15.8,0.0,16.9,12.55,0
INC504800,2023-08-27 06:37:00,2023-09-01 06:37:00,Street Condition,STATEN ISLAND,NYPD,Pending,5,2023-08-27,16.8,2.4,0.11,5.4,9.6,0
INC504801,2023-11-17 08:07:00,2023-11-19 08:07:00,Illegal Parking,MANHATTAN,NYC 311,Closed,2,2023-11-17,-3.4,3.3,0.4,14.8,-0.050000000000000044,1
INC504802,2023-08-07 11:15:00,2023-08-10 11:15:00,Noise - Residential,MANHATTAN,NYC 311,Open,3,2023-08-07,-3.5,30.8,0.0,14.1,13.65,0
INC504803,2023-06-16 12:48:00,2023-06-21 12:48:00,Illegal Parking,MANHATTAN,DSNY,Closed,5,2023-06-16,5.1,7.3,0.0,13.0,6.199999999999999,0
INC504804,2023-09-14 05:37:00,2023-09-21 05:37:00,Street Light Condition,BROOKLYN,DSNY,Open,7,2023-09-14,7.6,21.7,0.3,5.7,14.649999999999999,1
INC504805,2023-01-30 09:26:00,2023-02-01 09:26:00,Noise - Residential,MANHATTAN,DOB,Pending,2,2023-01-30,3.8,3.7,3.87,0.2,3.75,1
INC504806,2023-12-02 22:18:00,2023-12-05 22:18:00,Blocked Driveway,STATEN ISLAND,DSNY,Open,3,2023-12-02,2.0,16.2,0.63,8.4,9.1,1
INC504807,2023-10-07 02:34:00,2023-10-10 02:34:00,Street Condition,BRONX,DOB,Closed,3,2023-10-07,17.1,30.7,0.0,1.6,23.9,0
INC504808,2023-07-20 02:25:00,2023-07-30 02:25:00,Noise - Residential,MANHATTAN,DSNY,Pending,10,2023-07-20,8.2,27.5,0.0,6.6,17.85,0
INC504809,2023-10-20 09:05:00,2023-10-22 09:05:00,Noise - Residential,MANHATTAN,DOB,Closed,2,2023-10-20,-2.7,12.2,1.12,11.5,4.75,1
INC504810,2023-04-12 03:26:00,2023-04-12 03:26:00,Blocked Driveway,QUEENS,DOB,Closed,0,2023-04-12,8.7,5.7,0.0,0.8,7.199999999999999,0
INC504811,2023-08-23 14:11:00,2023-08-24 14:11:00,Illegal Parking,QUEENS,NYC 311,Open,1,2023-08-23,-4.8,14.6,0.07,17.8,4.9,0
INC504812,2023-09-24 04:05:00,2023-09-25 04:05:00,Noise - Residential,STATEN ISLAND,DEP,Open,1,2023-09-24,11.8,25.9,0.11,5.8,18.85,0
INC504813,2023-06-05 23:41:00,2023-06-12 23:41:00,Noise - Residential,QUEENS,NYC 311,Closed,7,2023-06-05,10.0,3.1,0.55,11.1,6.55,1
INC504814,2023-05-04 17:48:00,2023-05-04 17:48:00,Street Condition,MANHATTAN,DOT,Closed,0,2023-05-04,12.3,7.4,0.65,13.4,9.850000000000001,1
INC504815,2023-02-05 16:28:00,2023-02-05 16:28:00,Water System,MANHATTAN,DEP,Closed,0,2023-02-05,1.0,4.7,0.43,13.4,2.85,1
INC504816,2023-09-09 21:00:00,2023-09-09 21:00:00,Street Condition,STATEN ISLAND,DOB,Closed,0,2023-09-09,6.7,7.7,1.3,11.3,7.2,1
INC504817,2023-09-24 13:58:00,2023-09-26 13:58:00,Water System,BRONX,NYPD,Closed,2,2023-09-24,11.8,25.9,0.11,5.8,18.85,0
INC504818,2023-08-26 00:45:00,2023-08-26 00:45:00,Street Light Condition,BRONX,NYPD,Closed,0,2023-08-26,-0.4,23.8,0.0,3.8,11.700000000000001,0
INC504819,2023-01-13 23:10:00,2023-01-23 23:10:00,Heat,BRONX,DSNY,Closed,10,2023-01-13,9.4,4.0,0.0,4.7,6.7,0
INC504820,2023-06-03 22:19:00,2023-06-03 22:19:00,Illegal Parking,BRONX,DOB,Closed,0,2023-06-03,13.6,1.8,0.0,5.8,7.7,0
INC504821,2023-11-30 22:35:00,2023-12-03 22:35:00,Blocked Driveway,BROOKLYN,DSNY,Closed,3,2023-11-30,-0.6,10.4,0.28,10.2,4.9,1
INC504822,2023-03-02 22:59:00,2023-03-05 22:59:00,Street Condition,STATEN ISLAND,DEP,Closed,3,2023-03-02,2.5,23.1,2.5,6.3,12.8,1
INC504823,2023-12-04 06:52:00,2023-12-05 06:52:00,Illegal Parking,QUEENS,NYC 311,Closed,1,2023-12-04,16.9,26.6,0.0,12.8,21.75,0
INC504824,2023-09-01 14:37:00,2023-09-11 14:37:00,Blocked Driveway,MANHATTAN,NYPD,Closed,10,2023-09-01,-1.7,28.5,0.08,1.7,13.4,0
INC504825,2023-12-26 18:26:00,2023-12-31 18:26:00,Blocked Driveway,BRONX,DOT,Closed,5,2023-12-26,-3.8,26.0,0.0,4.0,11.1,0
INC504826,2023-08-02 15:55:00,2023-08-05 15:55:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed,3,2023-08-02,1.0,17.4,1.37,10.9,9.2,1
INC504827,2023-07-26 09:15:00,2023-07-26 09:15:00,Illegal Parking,BRONX,DEP,Closed,0,2023-07-26,4.7,3.4,1.37,0.8,4.05,1
INC504828,2023-04-21 08:02:00,2023-04-22 08:02:00,Noise - Residential,BRONX,NYPD,Closed,1,2023-04-21,14.2,12.6,0.0,4.2,13.399999999999999,0
INC504829,2023-11-01 16:32:00,2023-11-03 16:32:00,Street Condition,MANHATTAN,NYC 311,Closed,2,2023-11-01,3.2,21.6,0.07,4.8,12.4,0
INC504830,2023-06-12 09:12:00,2023-06-15 09:12:00,Noise - Residential,BROOKLYN,DEP,Closed,3,2023-06-12,4.5,8.4,0.29,10.9,6.45,1
INC504831,2023-11-29 21:10:00,2023-12-01 21:10:00,Rodent,STATEN ISLAND,DSNY,Closed,2,2023-11-29,-2.2,17.4,1.66,4.0,7.6,1
INC504832,2023-05-25 09:34:00,2023-05-25 09:34:00,Street Condition,MANHATTAN,DSNY,Open,0,2023-05-25,4.8,25.8,0.0,17.2,15.3,0
INC504833,2023-10-04 11:18:00,2023-10-04 11:18:00,Illegal Parking,BROOKLYN,NYPD,Closed,0,2023-10-04,3.4,28.8,3.15,9.7,16.1,1
INC504834,2023-04-14 22:01:00,2023-04-16 22:01:00,Water System,QUEENS,NYPD,Closed,2,2023-04-14,-4.2,25.7,0.0,10.1,10.75,0
INC504835,2023-04-28 05:52:00,2023-04-30 05:52:00,Heat,BROOKLYN,DOB,Closed,2,2023-04-28,-5.1,13.2,0.25,11.4,4.05,1
INC504836,2023-08-14 18:58:00,2023-08-24 18:58:00,Blocked Driveway,QUEENS,NYPD,Closed,10,2023-08-14,12.9,9.2,0.01,2.0,11.05,0
INC504837,2023-01-16 19:53:00,2023-01-21 19:53:00,Illegal Parking,STATEN ISLAND,DSNY,Closed,5,2023-01-16,0.1,29.3,1.27,12.8,14.700000000000001,1
INC504838,2023-05-25 04:45:00,2023-05-28 04:45:00,Street Light Condition,MANHATTAN,NYC 311,Closed,3,2023-05-25,4.8,25.8,0.0,17.2,15.3,0
INC504839,2023-07-31 17:38:00,2023-08-02 17:38:00,Noise - Residential,BRONX,DOT,Closed,2,2023-07-31,6.8,7.3,0.0,17.8,7.05,0
INC504840,2023-09-22 17:39:00,2023-10-02 17:39:00,Street Condition,QUEENS,NYPD,Closed,10,2023-09-22,8.8,11.3,0.17,13.0,10.05,0
INC504841,2023-07-23 22:36:00,2023-08-02 22:36:00,Water System,MANHATTAN,DOT,Open,10,2023-07-23,14.4,19.5,0.0,12.9,16.95,0
INC504842,2023-03-22 02:11:00,2023-04-05 02:11:00,Noise - Residential,BRONX,DOB,Closed,14,2023-03-22,4.4,1.2,0.0,6.2,2.8000000000000003,0
INC504843,2023-11-13 01:36:00,2023-11-15 01:36:00,Water System,BROOKLYN,NYC 311,Closed,2,2023-11-13,9.0,23.1,2.62,5.8,16.05,1
INC504844,2023-12-05 16:24:00,2023-12-05 16:24:00,Noise - Residential,BRONX,NYPD,Pending,0,2023-12-05,5.2,15.8,0.0,1.6,10.5,0
INC504845,2023-03-20 00:33:00,2023-03-23 00:33:00,Noise - Residential,MANHATTAN,NYPD,Open,3,2023-03-20,13.4,28.9,0.0,6.8,21.15,0
INC504846,2023-03-18 22:13:00,2023-03-20 22:13:00,Noise - Residential,QUEENS,DOB,Open,2,2023-03-18,-2.3,8.2,0.78,17.3,2.9499999999999997,1
INC504847,2023-02-08 03:28:00,2023-02-09 03:28:00,Street Condition,BRONX,NYPD,Pending,1,2023-02-08,11.2,8.8,0.0,13.5,10.0,0
INC504848,2023-01-31 20:42:00,2023-02-05 20:42:00,Rodent,QUEENS,DSNY,Open,5,2023-01-31,9.4,21.5,0.0,18.0,15.45,0
INC504849,2023-08-04 11:59:00,2023-08-06 11:59:00,Street Condition,BRONX,DSNY,Open,2,2023-08-04,-3.6,22.4,0.11,15.2,9.399999999999999,0
INC504850,2023-09-07 03:34:00,2023-09-07 03:34:00,Illegal Parking,BRONX,DEP,Closed,0,2023-09-07,12.4,29.7,2.36,0.0,21.05,1
INC504851,2023-02-28 14:43:00,2023-03-02 14:43:00,Street Light Condition,BROOKLYN,DOB,Closed,2,2023-02-28,5.2,28.3,1.72,14.1,16.75,1
INC504852,2023-11-01 04:13:00,2023-11-01 04:13:00,Street Condition,QUEENS,DOT,Closed,0,2023-11-01,3.2,21.6,0.07,4.8,12.4,0
INC504853,2023-01-06 10:08:00,2023-01-08 10:08:00,Illegal Parking,STATEN ISLAND,DOT,Closed,2,2023-01-06,15.6,25.5,0.55,2.3,20.55,1
INC504854,2023-07-25 22:16:00,2023-07-28 22:16:00,Noise - Residential,QUEENS,DSNY,Open,3,2023-07-25,5.9,1.1,1.29,8.0,3.5,1
INC504855,2023-07-06 17:37:00,2023-07-08 17:37:00,Illegal Parking,BRONX,NYC 311,Open,2,2023-07-06,4.2,11.2,0.14,1.4,7.699999999999999,0
INC504856,2023-03-16 08:00:00,2023-03-18 08:00:00,Street Condition,BROOKLYN,NYPD,Closed,2,2023-03-16,-3.4,20.7,0.68,12.5,8.65,1
INC504857,2023-09-05 13:21:00,2023-09-06 13:21:00,Street Condition,QUEENS,NYPD,Closed,1,2023-09-05,7.7,27.0,0.47,3.2,17.35,1
INC504858,2023-10-06 01:22:00,2023-10-06 01:22:00,Noise - Residential,STATEN ISLAND,NYC 311,Open,0,2023-10-06,-2.0,18.5,0.46,11.2,8.25,1
INC504859,2023-09-10 18:42:00,2023-09-11 18:42:00,Heat,QUEENS,DOT,Closed,1,2023-09-10,14.0,16.8,0.18,1.2,15.4,0
INC504860,2023-09-24 20:01:00,2023-09-29 20:01:00,Noise - Residential,BROOKLYN,NYC 311,Closed,5,2023-09-24,11.8,25.9,0.11,5.8,18.85,0
INC504861,2023-10-20 10:44:00,2023-10-21 10:44:00,Water System,BRONX,NYPD,Closed,1,2023-10-20,-2.7,12.2,1.12,11.5,4.75,1
INC504862,2023-07-30 21:42:00,2023-08-06 21:42:00,Water System,MANHATTAN,NYC 311,Closed,7,2023-07-30,9.5,17.3,0.0,1.6,13.4,0
INC504863,2023-07-08 22:47:00,2023-07-08 22:47:00,Noise - Residential,QUEENS,DEP,Open,0,2023-07-08,14.9,22.6,0.1,6.7,18.75,0
INC504864,2023-06-25 09:56:00,2023-06-28 09:56:00,Water System,BRONX,DEP,Closed,3,2023-06-25,14.8,5.1,0.0,10.0,9.95,0
INC504865,2023-10-22 18:05:00,2023-10-22 18:05:00,Street Light Condition,MANHATTAN,DOT,Pending,0,2023-10-22,0.6,13.1,0.41,0.2,6.85,1
INC504866,2023-07-07 03:12:00,2023-07-14 03:12:00,Street Condition,MANHATTAN,DOB,Closed,7,2023-07-07,4.0,10.7,1.03,8.9,7.35,1
INC504867,2023-08-08 10:08:00,2023-08-09 10:08:00,Noise - Residential,BRONX,DSNY,Closed,1,2023-08-08,2.0,6.4,1.37,11.1,4.2,1
INC504868,2023-01-21 13:10:00,2023-02-04 13:10:00,Illegal Parking,BROOKLYN,NYC 311,Closed,14,2023-01-21,3.1,4.5,0.0,13.9,3.8,0
INC504869,2023-04-23 21:54:00,2023-04-24 21:54:00,Heat,MANHATTAN,NYC 311,Closed,1,2023-04-23,-1.0,13.9,0.0,10.6,6.45,0
INC504870,2023-03-22 21:51:00,2023-03-29 21:51:00,Noise - Residential,MANHATTAN,NYC 311,Closed,7,2023-03-22,4.4,1.2,0.0,6.2,2.8000000000000003,0
INC504871,2023-03-07 10:04:00,2023-03-17 10:04:00,Illegal Parking,BRONX,DOB,Closed,10,2023-03-07,7.1,4.2,0.18,0.4,5.65,0
INC504872,2023-04-22 00:10:00,2023-04-22 00:10:00,Street Condition,BROOKLYN,NYPD,Closed,0,2023-04-22,15.6,6.4,0.0,20.0,11.0,0
INC504873,2023-09-22 00:05:00,2023-10-02 00:05:00,Illegal Parking,BRONX,NYPD,Open,10,2023-09-22,8.8,11.3,0.17,13.0,10.05,0
INC504874,2023-04-30 06:31:00,2023-05-02 06:31:00,Street Condition,BROOKLYN,DOB,Closed,2,2023-04-30,-2.6,24.4,0.37,2.5,10.899999999999999,1
INC504875,2023-02-17 06:54:00,2023-02-20 06:54:00,Noise - Residential,MANHATTAN,NYPD,Closed,3,2023-02-17,-2.3,13.0,0.0,11.5,5.35,0
INC504876,2023-07-27 04:59:00,2023-08-03 04:59:00,Rodent,STATEN ISLAND,DEP,Closed,7,2023-07-27,16.0,27.1,0.0,18.8,21.55,0
INC504877,2023-10-30 02:44:00,2023-11-04 02:44:00,Noise - Residential,STATEN ISLAND,NYC 311,Pending,5,2023-10-30,16.9,23.8,0.13,19.7,20.35,0
INC504878,2023-03-11 03:24:00,2023-03-12 03:24:00,Street Condition,BROOKLYN,DSNY,Closed,1,2023-03-11,12.5,13.7,0.0,12.3,13.1,0
INC504879,2023-07-24 16:39:00,2023-07-31 16:39:00,Street Condition,QUEENS,NYC 311,Open,7,2023-07-24,15.8,17.3,1.16,6.0,16.55,1
INC504880,2023-07-20 04:03:00,2023-07-21 04:03:00,Street Light Condition,BROOKLYN,NYC 311,Closed,1,2023-07-20,8.2,27.5,0.0,6.6,17.85,0
INC504881,2023-02-13 06:30:00,2023-02-15 06:30:00,Blocked Driveway,QUEENS,DSNY,Closed,2,2023-02-13,15.0,14.8,0.0,7.5,14.9,0
INC504882,2023-08-11 09:43:00,2023-08-11 09:43:00,Derelict Vehicle,MANHATTAN,DOB,Open,0,2023-08-11,17.5,8.1,0.0,9.7,12.8,0
INC504883,2023-01-17 00:50:00,2023-01-27 00:50:00,Noise - Residential,STATEN ISLAND,DEP,Closed,10,2023-01-17,17.2,23.2,0.45,20.0,20.2,1
INC504884,2023-04-08 03:24:00,2023-04-08 03:24:00,Noise - Residential,STATEN ISLAND,DEP,Closed,0,2023-04-08,10.9,17.4,0.0,14.8,14.149999999999999,0
INC504885,2023-10-24 18:31:00,2023-10-26 18:31:00,Noise - Residential,MANHATTAN,DOT,Open,2,2023-10-24,5.1,14.3,0.0,18.0,9.7,0
INC504886,2023-06-30 22:47:00,2023-06-30 22:47:00,Street Condition,MANHATTAN,DOT,Closed,0,2023-06-30,5.1,27.7,0.0,10.5,16.4,0
INC504887,2023-12-07 11:11:00,2023-12-09 11:11:00,Illegal Parking,MANHATTAN,DOT,Closed,2,2023-12-07,1.4,3.5,0.0,1.1,2.45,0
INC504888,2023-09-02 21:52:00,2023-09-04 21:52:00,Heat,QUEENS,DSNY,Closed,2,2023-09-02,4.9,3.5,0.4,13.6,4.2,1
INC504889,2023-12-22 09:10:00,2023-12-24 09:10:00,Heat,QUEENS,DOT,Closed,2,2023-12-22,6.8,9.3,0.0,9.1,8.05,0
INC504890,2023-12-11 17:09:00,2023-12-14 17:09:00,Noise - Residential,BRONX,DOB,Closed,3,2023-12-11,3.0,20.2,0.13,1.3,11.6,0
INC504891,2023-04-24 22:12:00,2023-05-01 22:12:00,Street Condition,STATEN ISLAND,DOB,Closed,7,2023-04-24,16.7,2.0,1.47,16.8,9.35,1
INC504892,2023-12-26 11:15:00,2023-12-26 11:15:00,Noise - Residential,QUEENS,DOT,Open,0,2023-12-26,-3.8,26.0,0.0,4.0,11.1,0
INC504893,2023-11-07 04:42:00,2023-11-07 04:42:00,Street Condition,BRONX,DSNY,Closed,0,2023-11-07,8.9,11.8,0.51,4.2,10.350000000000001,1
INC504894,2023-12-15 05:44:00,2023-12-25 05:44:00,Blocked Driveway,STATEN ISLAND,NYPD,Closed,10,2023-12-15,17.3,16.5,0.0,6.8,16.9,0
INC504895,2023-10-18 02:04:00,2023-10-21 02:04:00,Blocked Driveway,BRONX,NYC 311,Open,3,2023-10-18,-6.0,11.0,0.32,10.6,2.5,1
INC504896,2023-08-29 20:24:00,2023-08-29 20:24:00,Noise - Residential,MANHATTAN,DOB,Closed,0,2023-08-29,1.0,11.3,0.16,7.4,6.15,0
INC504897,2023-08-05 04:08:00,2023-08-05 04:08:00,Blocked Driveway,QUEENS,NYPD,Closed,0,2023-08-05,3.7,16.9,0.0,19.8,10.299999999999999,0
INC504898,2023-12-20 01:05:00,2023-12-21 01:05:00,Noise - Residential,QUEENS,DOB,Closed,1,2023-12-20,0.9,27.4,0.0,8.1,14.149999999999999,0
INC504899,2023-11-03 01:26:00,2023-11-04 01:26:00,Derelict Vehicle,QUEENS,NYPD,Closed,1,2023-11-03,4.2,28.9,0.0,10.3,16.55,0
INC504900,2023-09-24 09:13:00,2023-09-25 09:13:00,Street Light Condition,BROOKLYN,DOB,Closed,1,2023-09-24,11.8,25.9,0.11,5.8,18.85,0
INC504901,2023-09-20 03:49:00,2023-09-25 03:49:00,Street Condition,BROOKLYN,NYPD,Closed,5,2023-09-20,-3.3,24.5,0.0,1.9,10.6,0
INC504902,2023-08-20 05:23:00,2023-08-27 05:23:00,Noise - Residential,MANHATTAN,NYC 311,Pending,7,2023-08-20,9.4,23.7,0.08,6.7,16.55,0
INC504903,2023-12-01 07:12:00,2023-12-01 07:12:00,Blocked Driveway,QUEENS,DSNY,Closed,0,2023-12-01,11.3,9.0,0.0,14.2,10.15,0
INC504904,2023-11-25 09:30:00,2023-11-25 09:30:00,Noise - Residential,STATEN ISLAND,DOT,Open,0,2023-11-25,8.2,28.3,0.37,6.3,18.25,1
INC504905,2023-10-25 20:35:00,2023-10-30 20:35:00,Water System,STATEN ISLAND,DOB,Closed,5,2023-10-25,11.7,18.8,1.74,18.6,15.25,1
INC504906,2023-05-18 15:32:00,2023-05-19 15:32:00,Noise - Residential,STATEN ISLAND,DSNY,Closed,1,2023-05-18,11.6,6.0,0.0,9.0,8.8,0
INC504907,2023-05-22 02:04:00,2023-05-23 02:04:00,Illegal Parking,BRONX,NYC 311,Closed,1,2023-05-22,8.0,11.3,0.0,6.7,9.65,0
