unique_key,created_date,closed_date,complaint_type,borough,agency,status
INC504414,2023-07-26 10:57:00,2023-07-27 10:57:00,Heat,STATEN ISLAND,DOB,Closed
INC504415,2023-12-22 11:06:00,2023-12-25 11:06:00,Street Condition,BROOKLYN,NYPD,Closed
INC504416,2023-09-24 12:21:00,2023-10-04 12:21:00,Blocked Driveway,QUEENS,DEP,Closed
INC504417,2023-09-15 04:23:00,2023-09-17 04:23:00,Street Condition,MANHATTAN,DEP,Closed
INC504418,2023-11-24 13:20:00,2023-11-24 13:20:00,Street Condition,STATEN ISLAND,DSNY,Pending
INC504419,2023-06-20 03:34:00,2023-06-21 03:34:00,Rodent,MANHATTAN,DOB,Closed
INC504420,2023-09-10 23:01:00,2023-09-24 23:01:00,Heat,MANHATTAN,NYPD,Closed
INC504421,2023-02-04 17:46:00,2023-02-04 17:46:00,Street Condition,MANHATTAN,DOT,Closed
INC504422,2023-01-20 11:34:00,2023-01-23 11:34:00,Noise - Residential,STATEN ISLAND,NYPD,Open
INC504423,2023-08-19 08:35:00,2023-08-21 08:35:00,Noise - Residential,MANHATTAN,DEP,Closed
INC504424,2023-11-11 22:14:00,2023-11-11 22:14:00,Blocked Driveway,BRONX,NYC 311,Open
INC504425,2023-06-02 01:36:00,2023-06-04 01:36:00,Noise - Residential,QUEENS,DEP,Closed
INC504426,2023-12-18 01:33:00,2023-12-25 01:33:00,Rodent,BRONX,DOT,Closed
INC504427,2023-06-19 02:09:00,2023-06-22 02:09:00,Street Light Condition,MANHATTAN,DSNY,Closed
INC504428,2023-02-13 08:53:00,2023-02-16 08:53:00,Blocked Driveway,BROOKLYN,DEP,Closed
INC504429,2023-04-05 15:15:00,2023-04-05 15:15:00,Water System,BROOKLYN,DOT,Open
INC504430,2023-01-29 13:56:00,2023-02-03 13:56:00,Heat,MANHATTAN,NYC 311,Closed
INC504431,2023-01-06 06:01:00,2023-01-06 06:01:00,Illegal Parking,BROOKLYN,DOB,Closed
INC504432,2023-05-29 02:53:00,2023-05-30 02:53:00,Sewer,BROOKLYN,DOB,Open
INC504433,2023-03-20 15:58:00,2023-04-03 15:58:00,Illegal Parking,BROOKLYN,DOT,Open
INC504434,2023-12-31 12:25:00,2024-01-03 12:25:00,Rodent,STATEN ISLAND,DSNY,Closed
INC504435,2023-03-16 04:12:00,2023-03-17 04:12:00,Street Light Condition,MANHATTAN,DOB,Open
INC504436,2023-09-09 13:06:00,2023-09-14 13:06:00,Street Condition,BROOKLYN,DOB,Open
INC504437,2023-09-26 15:30:00,2023-09-27 15:30:00,Street Light Condition,MANHATTAN,NYC 311,Closed
INC504438,2023-07-29 01:49:00,2023-08-01 01:49:00,Noise - Residential,STATEN ISLAND,NYPD,Pending
INC504439,2023-02-06 09:13:00,2023-02-16 09:13:00,Street Light Condition,BROOKLYN,NYC 311,Closed
INC504440,2023-04-04 02:27:00,2023-04-14 02:27:00,Blocked Driveway,STATEN ISLAND,DOT,Closed
INC504441,2023-09-07 01:48:00,2023-09-07 01:48:00,Illegal Parking,QUEENS,DOT,Pending
INC504442,2023-07-27 00:35:00,2023-07-30 00:35:00,Street Condition,BROOKLYN,DEP,Closed
INC504443,2023-07-17 00:08:00,2023-07-24 00:08:00,Derelict Vehicle,STATEN ISLAND,DSNY,Open
INC504444,2023-12-26 12:08:00,2023-12-26 12:08:00,Street Light Condition,MANHATTAN,NYPD,Closed
INC504445,2023-05-20 00:54:00,2023-05-20 00:54:00,Illegal Parking,STATEN ISLAND,DOB,Closed
INC504446,2023-11-26 15:25:00,2023-11-27 15:25:00,Noise - Residential,BROOKLYN,DSNY,Closed
INC504447,2023-02-26 20:35:00,2023-03-01 20:35:00,Illegal Parking,QUEENS,NYPD,Closed
INC504448,2023-02-03 12:41:00,2023-02-10 12:41:00,Street Light Condition,STATEN ISLAND,DOB,Closed
INC504449,2023-05-23 07:44:00,2023-05-26 07:44:00,Street Condition,BROOKLYN,DOT,Pending
INC504450,2023-04-09 08:03:00,2023-04-12 08:03:00,Blocked Driveway,BRONX,NYC 311,Closed
INC504451,2023-11-06 17:45:00,2023-11-09 17:45:00,Street Condition,STATEN ISLAND,DOT,Pending
INC504452,2023-04-18 21:24:00,2023-04-21 21:24:00,Water System,BROOKLYN,DEP,Closed
INC504453,2023-03-17 05:15:00,2023-03-18 05:15:00,Heat,BRONX,DSNY,Closed
INC504454,2023-05-22 00:57:00,2023-05-27 00:57:00,Illegal Parking,BROOKLYN,DEP,Closed
INC504455,2023-05-28 03:09:00,2023-05-28 03:09:00,Noise - Residential,BRONX,DOT,Closed
INC504456,2023-10-21 15:27:00,2023-10-21 15:27:00,Derelict Vehicle,BRONX,DSNY,Closed
INC504457,2023-11-09 06:32:00,2023-11-16 06:32:00,Street Light Condition,STATEN ISLAND,NYC 311,Closed
INC504458,2023-05-29 21:39:00,2023-05-31 21:39:00,Street Condition,STATEN ISLAND,DOB,Closed
INC504459,2023-09-03 21:01:00,2023-09-10 21:01:00,Blocked Driveway,QUEENS,DSNY,Open
INC504460,2023-12-18 01:03:00,2023-12-21 01:03:00,Noise - Residential,BRONX,DOT,Closed
INC504461,2023-06-19 07:53:00,2023-06-19 07:53:00,Illegal Parking,BRONX,DOT,Open
INC504462,2023-03-13 23:36:00,2023-03-15 23:36:00,Blocked Driveway,BROOKLYN,NYPD,Open
INC504463,2023-03-09 23:35:00,2023-03-14 23:35:00,Noise - Residential,BRONX,DEP,Closed
INC504464,2023-09-14 05:24:00,2023-09-17 05:24:00,Illegal Parking,MANHATTAN,DOT,Closed
INC504465,2023-11-24 16:18:00,2023-11-26 16:18:00,Street Condition,QUEENS,DOB,Open
INC504466,2023-03-26 06:08:00,2023-03-27 06:08:00,Street Light Condition,STATEN ISLAND,DSNY,Pending
INC504467,2023-09-22 02:02:00,2023-09-22 02:02:00,Derelict Vehicle,MANHATTAN,DEP,Closed
INC504468,2023-11-23 06:40:00,2023-11-23 06:40:00,Street Condition,MANHATTAN,NYPD,Closed
INC504469,2023-08-11 03:21:00,2023-08-11 03:21:00,Street Light Condition,QUEENS,NYPD,Closed
INC504470,2023-01-02 11:53:00,2023-01-05 11:53:00,Noise - Residential,QUEENS,DOT,Closed
INC504471,2023-09-22 06:04:00,2023-10-06 06:04:00,Noise - Residential,MANHATTAN,NYPD,Closed
INC504472,2023-12-09 18:39:00,2023-12-16 18:39:00,Noise - Residential,BRONX,NYC 311,Closed
INC504473,2023-08-06 16:00:00,2023-08-09 16:00:00,Noise - Residential,BROOKLYN,NYC 311,Closed
INC504474,2023-03-14 20:44:00,2023-03-24 20:44:00,Blocked Driveway,STATEN ISLAND,DOB,Pending
INC504475,2023-12-04 20:40:00,2023-12-11 20:40:00,Noise - Residential,QUEENS,DOB,Closed
INC504476,2023-11-19 03:16:00,2023-11-24 03:16:00,Street Light Condition,QUEENS,DSNY,Closed
INC504477,2023-01-04 05:09:00,2023-01-04 05:09:00,Noise - Residential,STATEN ISLAND,DEP,Closed
INC504478,2023-01-20 03:57:00,2023-01-30 03:57:00,Noise - Residential,BRONX,DOT,Pending
INC504479,2023-12-08 21:50:00,2023-12-08 21:50:00,Water System,STATEN ISLAND,DEP,Open
INC504480,2023-05-08 21:58:00,2023-05-10 21:58:00,Blocked Driveway,STATEN ISLAND,DOB,Closed
INC504481,2023-11-12 17:44:00,2023-11-15 17:44:00,Street Condition,MANHATTAN,DOT,Closed
INC504482,2023-08-30 01:38:00,2023-09-01 01:38:00,Illegal Parking,QUEENS,NYC 311,Closed
INC504483,2023-06-17 18:43:00,2023-06-20 18:43:00,Noise - Residential,QUEENS,NYC 311,Closed
INC504484,2023-01-23 22:51:00,2023-01-30 22:51:00,Noise - Residential,MANHATTAN,NYPD,Closed
INC504485,2023-01-27 20:23:00,2023-01-29 20:23:00,Derelict Vehicle,BROOKLYN,DSNY,Closed
INC504486,2023-04-15 05:46:00,2023-04-18 05:46:00,Noise - Residential,STATEN ISLAND,NYC 311,Open
INC504487,2023-07-15 21:24:00,2023-07-25 21:24:00,Rodent,MANHATTAN,DEP,Closed
INC504488,2023-12-26 16:13:00,2023-12-29 16:13:00,Noise - Residential,QUEENS,DEP,Open
INC504489,2023-06-21 13:12:00,2023-07-01 13:12:00,Illegal Parking,BROOKLYN,DOT,Closed
INC504490,2023-06-23 07:35:00,2023-07-03 07:35:00,Noise - Residential,BRONX,DOT,Closed
INC504491,2023-07-20 04:32:00,2023-07-22 04:32:00,Noise - Residential,STATEN ISLAND,DOT,Closed
INC504492,2023-04-14 03:02:00,2023-04-24 03:02:00,Noise - Residential,QUEENS,DOB,Closed
INC504493,2023-06-23 12:56:00,2023-06-24 12:56:00,Street Condition,BRONX,DOB,Open
INC504494,2023-01-17 07:04:00,2023-01-20 07:04:00,Heat,BRONX,DOB,Closed
INC504495,2023-03-23 22:02:00,2023-03-28 22:02:00,Street Light Condition,MANHATTAN,DOT,Closed
INC504496,2023-07-01 14:52:00,2023-07-01 14:52:00,Water System,BROOKLYN,DEP,Closed
INC504497,2023-02-22 17:12:00,2023-02-23 17:12:00,Street Condition,BROOKLYN,DEP,Closed
INC504498,2023-10-23 19:09:00,2023-10-25 19:09:00,Water System,MANHATTAN,NYPD,Pending
INC504499,2023-05-21 19:01:00,2023-05-23 19:01:00,Blocked Driveway,QUEENS,NYPD,Closed
INC504500,2023-11-16 09:31:00,2023-11-30 09:31:00,Noise - Residential,MANHATTAN,DOB,Open
INC504501,2023-10-14 08:30:00,2023-10-24 08:30:00,Street Light Condition,STATEN ISLAND,NYC 311,Closed
INC504502,2023-03-08 07:54:00,2023-03-09 07:54:00,Street Condition,MANHATTAN,NYC 311,Open
INC504503,2023-09-26 22:11:00,2023-10-06 22:11:00,Noise - Residential,STATEN ISLAND,NYPD,Closed
INC504504,2023-10-06 15:48:00,2023-10-08 15:48:00,Noise - Residential,BRONX,NYPD,Closed
INC504505,2023-06-24 19:47:00,2023-07-04 19:47:00,Street Condition,BROOKLYN,NYC 311,Closed
INC504506,2023-07-02 02:25:00,2023-07-04 02:25:00,Sewer,MANHATTAN,NYPD,Closed
INC504507,2023-03-05 10:05:00,2023-03-05 10:05:00,Illegal Parking,BRONX,NYPD,Closed
INC504508,2023-02-10 10:17:00,2023-02-15 10:17:00,Heat,BRONX,DEP,Closed
INC504509,2023-11-21 04:06:00,2023-11-28 04:06:00,Blocked Driveway,MANHATTAN,DEP,Closed
INC504510,2023-08-09 11:44:00,2023-08-16 11:44:00,Rodent,MANHATTAN,NYC 311,Closed
INC504511,2023-07-13 11:27:00,2023-07-20 11:27:00,Rodent,QUEENS,DSNY,Closed
INC504512,2023-02-02 10:38:00,2023-02-09 10:38:00,Street Condition,STATEN ISLAND,DSNY,Pending
INC504513,2023-04-27 22:17:00,2023-04-29 22:17:00,Street Condition,MANHATTAN,NYPD,Closed
INC504514,2023-11-19 08:15:00,2023-11-26 08:15:00,Street Light Condition,BRONX,NYC 311,Closed
INC504515,2023-03-29 16:23:00,2023-03-29 16:23:00,Illegal Parking,BROOKLYN,DOT,Closed
INC504516,2023-02-03 09:36:00,2023-02-08 09:36:00,Noise - Residential,BRONX,DOB,Closed
INC504517,2023-01-27 22:09:00,2023-01-30 22:09:00,Heat,QUEENS,DSNY,Closed
INC504518,2023-05-26 12:37:00,2023-05-26 12:37:00,Street Light Condition,MANHATTAN,DOT,Closed
INC504519,2023-11-17 20:32:00,2023-11-22 20:32:00,Noise - Residential,BRONX,DEP,Open
INC504520,2023-11-20 20:19:00,2023-11-30 20:19:00,Derelict Vehicle,BROOKLYN,DSNY,Closed
INC504521,2023-12-10 08:31:00,2023-12-11 08:31:00,Blocked Driveway,QUEENS,DEP,Open
INC504522,2023-10-17 09:44:00,2023-10-19 09:44:00,Street Condition,BROOKLYN,DSNY,Open
INC504523,2023-12-22 13:59:00,2024-01-01 13:59:00,Street Condition,QUEENS,DOB,Closed
INC504524,2023-10-14 10:12:00,2023-10-17 10:12:00,Street Condition,MANHATTAN,DOT,Closed
INC504525,2023-09-01 09:50:00,2023-09-11 09:50:00,Street Light Condition,QUEENS,DEP,Pending
INC504526,2023-06-27 00:00:00,2023-06-30 00:00:00,Street Condition,STATEN ISLAND,NYPD,Closed
INC504527,2023-07-07 17:58:00,2023-07-07 17:58:00,Sewer,BROOKLYN,DEP,Closed
INC504528,2023-06-19 19:54:00,2023-06-20 19:54:00,Sewer,QUEENS,DOB,Closed
INC504529,2023-09-01 17:33:00,2023-09-06 17:33:00,Street Light Condition,STATEN ISLAND,DEP,Closed
INC504530,2023-02-19 09:14:00,2023-02-20 09:14:00,Heat,QUEENS,NYC 311,Closed
INC504531,2023-09-07 06:08:00,2023-09-09 06:08:00,Rodent,BRONX,NYC 311,Closed
INC504532,2023-09-03 05:36:00,2023-09-06 05:36:00,Blocked Driveway,BRONX,NYC 311,Closed
INC504533,2023-04-15 06:02:00,2023-04-25 06:02:00,Illegal Parking,STATEN ISLAND,DOT,Closed
INC504534,2023-08-14 16:23:00,2023-08-17 16:23:00,Blocked Driveway,BROOKLYN,NYC 311,Closed
INC504535,2023-10-27 15:51:00,2023-10-27 15:51:00,Street Condition,MANHATTAN,DSNY,Closed
INC504536,2023-12-27 14:59:00,2024-01-10 14:59:00,Noise - Residential,MANHATTAN,DSNY,Closed
INC504537,2023-06-22 02:50:00,2023-07-02 02:50:00,Blocked Driveway,QUEENS,DEP,Closed
INC504538,2023-10-04 05:34:00,2023-10-09 05:34:00,Blocked Driveway,MANHATTAN,NYC 311,Closed
INC504539,2023-11-13 22:44:00,2023-11-23 22:44:00,Illegal Parking,BROOKLYN,DOT,Closed
INC504540,2023-02-02 19:25:00,2023-02-12 19:25:00,Noise - Residential,QUEENS,NYPD,Closed
INC504541,2023-04-29 02:07:00,2023-05-02 02:07:00,Illegal Parking,BROOKLYN,DOB,Closed
INC504542,2023-02-10 09:13:00,2023-02-17 09:13:00,Street Light Condition,STATEN ISLAND,DOB,Closed
INC504543,2023-03-29 06:05:00,2023-04-12 06:05:00,Blocked Driveway,MANHATTAN,DSNY,Pending
INC504544,2023-01-16 19:26:00,2023-01-23 19:26:00,Heat,QUEENS,DOB,Closed
INC504545,2023-02-26 17:34:00,2023-03-01 17:34:00,Illegal Parking,QUEENS,DOB,Closed
INC504546,2023-10-21 06:08:00,2023-10-22 06:08:00,Sewer,STATEN ISLAND,DOT,Closed
INC504547,2023-11-25 20:18:00,2023-12-02 20:18:00,Noise - Residential,QUEENS,NYPD,Closed
INC504548,2023-03-18 23:32:00,2023-03-21 23:32:00,Street Light Condition,BRONX,DOT,Closed
INC504549,2023-11-22 23:29:00,2023-11-23 23:29:00,Illegal Parking,BROOKLYN,DSNY,Closed
INC504550,2023-11-01 14:25:00,2023-11-03 14:25:00,Sewer,MANHATTAN,DSNY,Closed
INC504551,2023-10-13 22:22:00,2023-10-23 22:22:00,Illegal Parking,QUEENS,DOB,Open
INC504552,2023-05-29 08:28:00,2023-05-30 08:28:00,Illegal Parking,STATEN ISLAND,DOB,Closed
INC504553,2023-08-27 12:20:00,2023-09-01 12:20:00,Illegal Parking,MANHATTAN,NYPD,Closed
INC504554,2023-05-13 10:43:00,2023-05-14 10:43:00,Blocked Driveway,BROOKLYN,NYPD,Closed
INC504555,2023-04-27 08:41:00,2023-05-04 08:41:00,Rodent,BRONX,NYPD,Closed
INC504556,2023-07-05 09:46:00,2023-07-19 09:46:00,Noise - Residential,STATEN ISLAND,DOT,Closed
INC504557,2023-10-01 21:42:00,2023-10-01 21:42:00,Water System,STATEN ISLAND,DSNY,Closed
INC504558,2023-01-21 09:02:00,2023-01-23 09:02:00,Water System,MANHATTAN,DSNY,Closed
INC504559,2023-02-21 12:37:00,2023-02-21 12:37:00,Heat,STATEN ISLAND,DSNY,Closed
INC504560,2023-09-23 18:41:00,2023-09-25 18:41:00,Noise - Residential,BROOKLYN,DOT,Pending
INC504561,2023-05-10 05:46:00,2023-05-15 05:46:00,Derelict Vehicle,BRONX,DSNY,Closed
INC504562,2023-06-17 01:21:00,2023-07-01 01:21:00,Blocked Driveway,BRONX,NYC 311,Closed
INC504563,2023-04-10 22:53:00,2023-04-10 22:53:00,Street Light Condition,BRONX,DEP,Closed
INC504564,2023-03-13 16:36:00,2023-03-16 16:36:00,Blocked Driveway,MANHATTAN,DOT,Open
INC504565,2023-09-27 06:11:00,2023-09-27 06:11:00,Water System,QUEENS,DOB,Open
INC504566,2023-08-02 06:17:00,2023-08-02 06:17:00,Water System,BROOKLYN,NYC 311,Closed
INC504567,2023-11-11 23:20:00,2023-11-16 23:20:00,Blocked Driveway,STATEN ISLAND,NYPD,Open
INC504568,2023-04-05 17:10:00,2023-04-07 17:10:00,Water System,BRONX,DOB,Pending
INC504569,2023-10-12 15:13:00,2023-10-12 15:13:00,Noise - Residential,QUEENS,DOT,Closed
INC504570,2023-06-13 02:08:00,2023-06-15 02:08:00,Illegal Parking,BROOKLYN,DOB,Closed
INC504571,2023-05-16 04:03:00,2023-05-18 04:03:00,Rodent,MANHATTAN,DEP,Closed
INC504572,2023-01-31 22:31:00,2023-01-31 22:31:00,Derelict Vehicle,BROOKLYN,DSNY,Closed
INC504573,2023-06-19 22:32:00,2023-06-24 22:32:00,Street Condition,MANHATTAN,DEP,Closed
INC504574,2023-01-16 14:35:00,2023-01-21 14:35:00,Noise - Residential,STATEN ISLAND,DSNY,Closed
INC504575,2023-03-19 08:23:00,2023-03-19 08:23:00,Illegal Parking,QUEENS,DSNY,Closed
INC504576,2023-07-24 04:44:00,2023-07-29 04:44:00,Sewer,MANHATTAN,DOT,Closed
INC504577,2023-11-22 15:38:00,2023-11-24 15:38:00,Street Light Condition,BROOKLYN,DOT,Closed
INC504578,2023-10-22 01:46:00,2023-10-27 01:46:00,Noise - Residential,STATEN ISLAND,DSNY,Pending
INC504579,2023-06-23 22:48:00,2023-06-24 22:48:00,Noise - Residential,MANHATTAN,DSNY,Closed
INC504580,2023-05-19 22:36:00,2023-05-21 22:36:00,Blocked Driveway,BRONX,DEP,Closed
INC504581,2023-09-02 20:37:00,2023-09-07 20:37:00,Street Condition,STATEN ISLAND,DSNY,Closed
INC504582,2023-11-14 09:54:00,2023-11-16 09:54:00,Illegal Parking,BROOKLYN,DSNY,Closed
INC504583,2023-06-26 13:05:00,2023-07-06 13:05:00,Heat,STATEN ISLAND,DOT,Closed
INC504584,2023-07-10 06:07:00,2023-07-10 06:07:00,Illegal Parking,QUEENS,NYC 311,Closed
INC504585,2023-01-30 07:07:00,2023-02-01 07:07:00,Street Condition,BRONX,NYPD,Closed
INC504586,2023-08-31 17:45:00,2023-09-01 17:45:00,Street Condition,BROOKLYN,DOT,Closed
INC504587,2023-08-17 11:18:00,2023-08-18 11:18:00,Street Condition,BRONX,DSNY,Closed
INC504588,2023-10-21 13:46:00,2023-10-31 13:46:00,Noise - Residential,BROOKLYN,NYPD,Closed
INC504589,2023-11-14 05:41:00,2023-11-19 05:41:00,Street Condition,QUEENS,DOT,Closed
INC504590,2023-02-15 08:44:00,2023-02-25 08:44:00,Street Light Condition,STATEN ISLAND,DEP,Closed
INC504591,2023-03-27 21:42:00,2023-03-27 21:42:00,Illegal Parking,BROOKLYN,NYC 311,Closed
INC504592,2023-03-13 02:09:00,2023-03-20 02:09:00,Rodent,BROOKLYN,DEP,Closed
INC504593,2023-07-26 14:20:00,2023-07-26 14:20:00,Sewer,BRONX,NYC 311,Closed
INC504594,2023-10-29 08:32:00,2023-10-29 08:32:00,Noise - Residential,STATEN ISLAND,NYC 311,Closed
INC504595,2023-06-30 05:37:00,2023-07-02 05:37:00,Street Condition,QUEENS,DSNY,Open
INC504596,2023-10-18 14:32:00,2023-10-19 14:32:00,Rodent,STATEN ISLAND,DSNY,Closed
INC504597,2023-10-02 16:54:00,2023-10-03 16:54:00,Rodent,MANHATTAN,DEP,Open
INC504598,2023-09-16 19:42:00,2023-09-18 19:42:00,Street Condition,STATEN ISLAND,DSNY,Closed
INC504599,2023-12-07 19:09:00,2023-12-10 19:09:00,Illegal Parking,MANHATTAN,DEP,Closed
INC504600,2023-11-21 23:38:00,2023-11-21 23:38:00,Heat,MANHATTAN,DEP,Open
INC504601,2023-11-16 18:20:00,2023-11-18 18:20:00,Noise - Residential,QUEENS,NYPD,Closed
INC504602,2023-06-04 16:03:00,2023-06-05 16:03:00,Blocked Driveway,BRONX,DOB,Closed
INC504603,2023-11-08 12:15:00,2023-11-09 12:15:00,Noise - Residential,BROOKLYN,NYC 311,Open
INC504604,2023-09-26 06:59:00,2023-10-03 06:59:00,Water System,MANHATTAN,DOT,Closed
INC504605,2023-02-21 00:54:00,2023-03-03 00:54:00,Illegal Parking,STATEN ISLAND,DEP,Closed
INC504606,2023-08-26 02:38:00,2023-08-26 02:38:00,Blocked Driveway,MANHATTAN,NYPD,Closed
INC504607,2023-05-03 11:26:00,2023-05-05 11:26:00,Rodent,QUEENS,NYC 311,Closed
INC504608,2023-01-16 22:56:00,2023-01-17 22:56:00,Illegal Parking,BRONX,DSNY,Closed
INC504609,2023-11-28 05:31:00,2023-12-08 05:31:00,Blocked Driveway,QUEENS,DEP,Closed
INC504610,2023-02-27 22:04:00,2023-02-28 22:04:00,Derelict Vehicle,BROOKLYN,NYC 311,Closed
INC504611,2023-04-22 19:39:00,2023-05-06 19:39:00,Derelict Vehicle,MANHATTAN,DSNY,Closed
INC504612,2023-03-17 14:23:00,2023-03-19 14:23:00,Rodent,BROOKLYN,DSNY,Closed
INC504613,2023-05-04 07:41:00,2023-05-11 07:41:00,Heat,BROOKLYN,DEP,Closed
INC504614,2023-04-02 18:16:00,2023-04-04 18:16:00,Water System,QUEENS,NYPD,Open
INC504615,2023-11-01 21:17:00,2023-11-11 21:17:00,Street Condition,BRONX,DEP,Pending
INC504616,2023-03-08 17:38:00,2023-03-10 17:38:00,Heat,BRONX,DSNY,Closed
INC504617,2023-04-22 06:12:00,2023-04-23 06:12:00,Heat,BRONX,NYPD,Pending
INC504618,2023-06-30 09:13:00,2023-07-03 09:13:00,Street Condition,MANHATTAN,DEP,Closed
INC504619,2023-10-24 08:50:00,2023-10-25 08:50:00,Illegal Parking,MANHATTAN,DEP,Closed
INC504620,2023-02-05 16:17:00,2023-02-12 16:17:00,Derelict Vehicle,STATEN ISLAND,DOT,Closed
INC504621,2023-03-24 12:55:00,2023-03-25 12:55:00,Illegal Parking,MANHATTAN,NYPD,Closed
INC504622,2023-01-20 10:48:00,2023-01-30 10:48:00,Street Condition,MANHATTAN,NYC 311,Closed
INC504623,2023-10-11 12:52:00,2023-10-12 12:52:00,Noise - Residential,BRONX,DOT,Closed
INC504624,2023-12-23 16:16:00,2023-12-30 16:16:00,Water System,BROOKLYN,DSNY,Closed
INC504625,2023-08-27 08:04:00,2023-08-28 08:04:00,Blocked Driveway,MANHATTAN,DEP,Closed
INC504626,2023-07-22 00:34:00,2023-07-22 00:34:00,Illegal Parking,BROOKLYN,DEP,Closed
INC504627,2023-05-19 02:09:00,2023-05-19 02:09:00,Street Condition,MANHATTAN,DSNY,Open
INC504628,2023-07-23 19:19:00,2023-07-28 19:19:00,Blocked Driveway,QUEENS,DSNY,Closed
INC504629,2023-01-21 23:14:00,2023-01-31 23:14:00,Street Light Condition,MANHATTAN,DOT,Open
INC504630,2023-12-08 01:42:00,2023-12-13 01:42:00,Illegal Parking,BRONX,NYC 311,Closed
INC504631,2023-03-13 13:18:00,2023-03-13 13:18:00,Street Light Condition,QUEENS,DOT,Open
INC504632,2023-04-20 15:46:00,2023-04-22 15:46:00,Noise - Residential,MANHATTAN,DEP,Closed
INC504633,2023-05-03 14:56:00,2023-05-13 14:56:00,Street Condition,QUEENS,DOT,Closed
INC504634,2023-11-30 11:06:00,2023-12-01 11:06:00,Blocked Driveway,BROOKLYN,NYPD,Closed
INC504635,2023-05-13 02:23:00,2023-05-16 02:23:00,Illegal Parking,MANHATTAN,DOT,Closed
INC504636,2023-04-23 17:05:00,2023-04-26 17:05:00,Rodent,MANHATTAN,DOT,Open
INC504637,2023-11-11 06:11:00,2023-11-14 06:11:00,Rodent,MANHATTAN,NYPD,Open
INC504638,2023-02-19 20:33:00,2023-02-26 20:33:00,Water System,STATEN ISLAND,DOB,Open
INC504639,2023-01-04 13:06:00,2023-01-06 13:06:00,Street Condition,QUEENS,DOB,Pending
INC504640,2023-06-09 13:30:00,2023-06-09 13:30:00,Rodent,BRONX,NYC 311,Closed
INC504641,2023-02-03 23:23:00,2023-02-04 23:23:00,Noise - Residential,QUEENS,NYC 311,Closed
INC504642,2023-03-04 03:02:00,2023-03-06 03:02:00,Illegal Parking,BROOKLYN,DSNY,Closed
INC504643,2023-02-08 02:09:00,2023-02-09 02:09:00,Sewer,STATEN ISLAND,DEP,Open
INC504644,2023-05-02 13:26:00,2023-05-07 13:26:00,Blocked Driveway,STATEN ISLAND,NYC 311,Closed
INC504645,2023-01-04 23:44:00,2023-01-05 23:44:00,Water System,MANHATTAN,DSNY,Open
INC504646,2023-07-26 17:39:00,2023-07-31 17:39:00,Sewer,BROOKLYN,DOT,Pending
INC504647,2023-07-23 14:27:00,2023-07-28 14:27:00,Noise - Residential,MANHATTAN,DOB,Closed
INC504648,2023-01-16 09:34:00,2023-01-16 09:34:00,Street Light Condition,STATEN ISLAND,NYC 311,Open
INC504649,2023-10-06 06:09:00,2023-10-07 06:09:00,Illegal Parking,STATEN ISLAND,DEP,Pending
INC504650,2023-01-06 17:40:00,2023-01-08 17:40:00,Illegal Parking,BRONX,DOB,Closed
INC504651,2023-07-16 17:14:00,2023-07-21 17:14:00,Noise - Residential,STATEN ISLAND,NYPD,Closed
INC504652,2023-07-04 12:31:00,2023-07-06 12:31:00,Noise - Residential,BROOKLYN,DSNY,Closed
INC504653,2023-07-14 04:19:00,2023-07-14 04:19:00,Sewer,MANHATTAN,NYC 311,Closed
INC504654,2023-03-07 19:40:00,2023-03-07 19:40:00,Noise - Residential,MANHATTAN,NYC 311,Closed
INC504655,2023-12-23 03:50:00,2024-01-06 03:50:00,Noise - Residential,MANHATTAN,NYC 311,Closed
INC504656,2023-09-07 15:31:00,2023-09-07 15:31:00,Street Light Condition,BRONX,DOB,Pending
INC504657,2023-01-18 18:40:00,2023-01-18 18:40:00,Heat,BROOKLYN,NYPD,Closed
INC504658,2023-01-02 16:05:00,2023-01-03 16:05:00,Rodent,MANHATTAN,NYC 311,Open
INC504659,2023-08-27 01:44:00,2023-08-27 01:44:00,Street Condition,BRONX,DEP,Closed
INC504660,2023-05-23 06:24:00,2023-05-23 06:24:00,Rodent,BRONX,DEP,Closed
INC504661,2023-04-04 08:36:00,2023-04-14 08:36:00,Street Light Condition,QUEENS,DOB,Closed
INC504662,2023-08-24 05:36:00,2023-08-31 05:36:00,Noise - Residential,STATEN ISLAND,NYC 311,Closed
INC504663,2023-04-29 08:43:00,2023-05-02 08:43:00,Street Condition,BRONX,DOB,Closed
INC504664,2023-08-17 04:06:00,2023-08-19 04:06:00,Street Light Condition,BROOKLYN,DOT,Pending
INC504665,2023-09-02 07:35:00,2023-09-05 07:35:00,Noise - Residential,QUEENS,DSNY,Closed
INC504666,2023-02-22 13:36:00,2023-02-24 13:36:00,Heat,BRONX,DSNY,Closed
INC504667,2023-05-12 02:19:00,2023-05-17 02:19:00,Illegal Parking,MANHATTAN,DSNY,Open
INC504668,2023-01-30 22:54:00,2023-01-31 22:54:00,Rodent,STATEN ISLAND,DOT,Closed
INC504669,2023-08-25 14:55:00,2023-08-27 14:55:00,Derelict Vehicle,BROOKLYN,NYPD,Closed
INC504670,2023-08-31 06:46:00,2023-09-01 06:46:00,Street Light Condition,STATEN ISLAND,DSNY,Closed
INC504671,2023-06-05 16:16:00,2023-06-07 16:16:00,Rodent,MANHATTAN,NYC 311,Closed
